"Status cijfer";"Perioden";"Regio's";"Inwoners naar geslacht en leeftijd/Mannen/Totaal mannen (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/Jonger dan 20 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/20 tot 65 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/65 tot 75 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/75 tot 85 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/85 jaar of ouder (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/Totaal vrouwen (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/Jonger dan 20 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/20 tot 65 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/65 tot 75 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/75 tot 85 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/85 jaar of ouder (aantal)";"Minderheden (aantal)";"Banen van werknemers (x 1 000)";"Provinciale wegen (km)";"Inwoners in zorginstellingen (aantal)"
"Definitief";"2019";"Roosendaal";38200;8320;22358;4579;2361;582;38832;7859;22152;4756;2899;1166;7715;;;1120
"Definitief";"2020";"Roosendaal";38409;8195;22532;4610;2473;599;38842;7753;22080;4871;2943;1195;7830;;;1140
"Definitief";"2021";"Roosendaal";38436;8029;22637;4596;2573;601;38764;7600;22047;4896;3016;1205;7615;;;1110
"Definitief";"2019";"Rotterdam";317935;71263;202495;26502;13448;4227;326683;67992;204399;28340;17141;8811;178750;;;8890
"Definitief";"2020";"Rotterdam";321339;71021;205254;27013;13731;4320;329818;68118;206620;28987;17359;8734;180560;;;9250
"Definitief";"2021";"Rotterdam";322040;70248;206352;27655;13563;4222;329591;67333;206845;29927;17013;8473;178215;;;9100
"Definitief";"2019";"Rozenburg";;;;;;;;;;;;;;;;
"Definitief";"2020";"Rozenburg";;;;;;;;;;;;;;;;
"Definitief";"2021";"Rozenburg";;;;;;;;;;;;;;;;
"Definitief";"2019";"Rozendaal";815;201;411;118;62;23;839;209;411;108;74;37;35;;;0
"Definitief";"2020";"Rozendaal";835;206;418;118;67;26;869;227;419;117;70;36;35;;;
"Definitief";"2021";"Rozendaal";849;221;429;108;65;26;877;223;441;106;72;35;35;;;
"Definitief";"2019";"Rucphen";11380;2079;6862;1533;766;140;11192;1958;6654;1508;796;276;375;;;190
"Definitief";"2020";"Rucphen";11531;2087;6938;1556;806;144;11347;1986;6723;1513;838;287;415;;;210
"Definitief";"2021";"Rucphen";11666;2103;7012;1563;826;162;11414;2007;6719;1542;868;278;430;;;210
"Definitief";"2019";"Schagen";23291;5195;12822;3222;1654;398;23262;4844;12524;3420;1779;695;825;;;610
"Definitief";"2020";"Schagen";23241;5100;12778;3193;1727;443;23242;4772;12476;3385;1912;697;825;;;590
"Definitief";"2021";"Schagen";23230;5027;12740;3173;1836;454;23302;4697;12463;3464;1970;708;755;;;570
"Definitief";"2019";"Scheemda";;;;;;;;;;;;;;;;
"Definitief";"2020";"Scheemda";;;;;;;;;;;;;;;;
"Definitief";"2021";"Scheemda";;;;;;;;;;;;;;;;
"Definitief";"2019";"Schermer";;;;;;;;;;;;;;;;
"Definitief";"2020";"Schermer";;;;;;;;;;;;;;;;
"Definitief";"2021";"Schermer";;;;;;;;;;;;;;;;
"Definitief";"2019";"Scherpenzeel";4890;1325;2746;500;260;59;4983;1285;2653;559;346;140;165;;;100
"Definitief";"2020";"Scherpenzeel";4897;1284;2770;505;278;60;4983;1259;2663;548;370;143;170;;;110
"Definitief";"2021";"Scherpenzeel";5044;1304;2857;525;281;77;5084;1232;2760;562;387;143;180;;;110
"Definitief";"2019";"Schiedam";38675;8565;23974;3805;1773;558;39324;8268;23670;3932;2257;1197;16455;;;810
"Definitief";"2020";"Schiedam";39244;8527;24482;3845;1817;573;39486;8200;23836;4031;2260;1159;16600;;;790
"Definitief";"2021";"Schiedam";39496;8497;24712;3931;1815;541;39783;8187;24035;4155;2234;1172;16520;;;810
"Definitief";"2019";"Schiermonnikoog";488;80;280;72;44;12;448;63;254;68;52;11;5;;;0
"Definitief";"2020";"Schiermonnikoog";486;72;279;78;44;13;461;65;259;72;51;14;0;;;
"Definitief";"2021";"Schiermonnikoog";481;67;277;80;47;10;450;58;253;68;55;16;0;;;
"Definitief";"2019";"Schijndel";;;;;;;;;;;;;;;;
"Definitief";"2020";"Schijndel";;;;;;;;;;;;;;;;
"Definitief";"2021";"Schijndel";;;;;;;;;;;;;;;;
"Definitief";"2019";"Schinnen";;;;;;;;;;;;;;;;
"Definitief";"2020";"Schinnen";;;;;;;;;;;;;;;;
"Definitief";"2021";"Schinnen";;;;;;;;;;;;;;;;
"Definitief";"2019";"Schoonhoven";;;;;;;;;;;;;;;;
"Definitief";"2020";"Schoonhoven";;;;;;;;;;;;;;;;
"Definitief";"2021";"Schoonhoven";;;;;;;;;;;;;;;;
"Definitief";"2019";"Schouwen-Duiveland";16725;3428;9001;2520;1325;451;17054;3199;9081;2539;1525;710;495;;;370
"Definitief";"2020";"Schouwen-Duiveland";16724;3394;8936;2537;1392;465;17115;3157;9101;2528;1590;739;480;;;380
"Definitief";"2021";"Schouwen-Duiveland";16839;3348;8981;2594;1434;482;17226;3118;9125;2597;1631;755;445;;;390
"Definitief";"2019";"Sevenum";;;;;;;;;;;;;;;;
"Definitief";"2020";"Sevenum";;;;;;;;;;;;;;;;
"Definitief";"2021";"Sevenum";;;;;;;;;;;;;;;;
"Definitief";"2019";"Simpelveld";5231;1004;2954;767;408;98;5285;924;2938;760;512;151;105;;;40
"Definitief";"2020";"Simpelveld";5242;993;2951;769;425;104;5313;917;2927;773;524;172;105;;;70
"Definitief";"2021";"Simpelveld";5193;964;2919;740;468;102;5284;901;2898;754;551;180;95;;;90
"Definitief";"2019";"Sint Anthonis";6006;1299;3499;721;365;122;5600;1178;3152;633;418;219;135;;;300
"Definitief";"2020";"Sint Anthonis";6002;1273;3482;745;359;143;5662;1185;3194;638;423;222;150;;;310
"Definitief";"2021";"Sint Anthonis";6034;1245;3508;783;354;144;5657;1146;3196;677;421;217;125;;;320
"Definitief";"2019";"Sint-Michielsgestel";14561;3487;8118;1761;944;251;14430;3213;7970;1727;1114;406;480;;;380
"Definitief";"2020";"Sint-Michielsgestel";14677;3441;8195;1802;963;276;14531;3240;8014;1749;1112;416;485;;;400
"Definitief";"2021";"Sint-Michielsgestel";14831;3444;8266;1809;1018;294;14667;3224;8086;1772;1157;428;460;;;410
"Definitief";"2019";"Sint-Oedenrode";;;;;;;;;;;;;;;;
"Definitief";"2020";"Sint-Oedenrode";;;;;;;;;;;;;;;;
"Definitief";"2021";"Sint-Oedenrode";;;;;;;;;;;;;;;;
"Definitief";"2019";"Sittard-Geleen";45685;8448;27289;6000;3085;863;46976;8116;26920;6194;3959;1787;3830;;;1410
"Definitief";"2020";"Sittard-Geleen";45690;8327;27265;6016;3209;873;46739;7960;26652;6374;3959;1794;3855;;;1460
"Definitief";"2021";"Sittard-Geleen";45472;8204;27045;6032;3298;893;46271;7778;26326;6399;3992;1776;3685;;;1390
"Definitief";"2019";"Skarsterlân";;;;;;;;;;;;;;;;
"Definitief";"2020";"Skarsterlân";;;;;;;;;;;;;;;;
"Definitief";"2021";"Skarsterlân";;;;;;;;;;;;;;;;
"Definitief";"2019";"Sliedrecht";12344;3115;6988;1284;718;239;12682;2966;6971;1349;918;478;1345;;;910
"Definitief";"2020";"Sliedrecht";12477;3107;7066;1314;746;244;12743;2944;7003;1377;942;477;1430;;;900
"Definitief";"2021";"Sliedrecht";12652;3096;7234;1333;745;244;12945;3006;7100;1413;940;486;1485;;;920
"Definitief";"2019";"Slochteren";;;;;;;;;;;;;;;;
"Definitief";"2020";"Slochteren";;;;;;;;;;;;;;;;
"Definitief";"2021";"Slochteren";;;;;;;;;;;;;;;;
"Definitief";"2019";"Sluis";11572;2098;6377;1846;962;289;11814;1975;6351;1810;1104;574;405;;;200
"Definitief";"2020";"Sluis";11512;2076;6299;1853;979;305;11698;1946;6243;1805;1126;578;380;;;210
"Definitief";"2021";"Sluis";11482;2056;6266;1837;1039;284;11684;1919;6198;1874;1138;555;385;;;200
"Definitief";"2019";"Smallingerland";27876;6613;16022;3065;1743;433;28062;6203;15373;3427;2183;876;1475;;;1060
"Definitief";"2020";"Smallingerland";28018;6525;16110;3098;1817;468;28132;6155;15393;3441;2234;909;1495;;;1080
"Definitief";"2021";"Smallingerland";27978;6452;16059;3113;1886;468;28062;6046;15341;3447;2302;926;1405;;;1070
"Definitief";"2019";"Sneek";;;;;;;;;;;;;;;;
"Definitief";"2020";"Sneek";;;;;;;;;;;;;;;;
"Definitief";"2021";"Sneek";;;;;;;;;;;;;;;;
"Definitief";"2019";"Soest";22552;5410;12505;2765;1429;443;23642;5170;12720;3092;1799;861;4155;;;470
"Definitief";"2020";"Soest";22772;5354;12722;2729;1507;460;23834;5164;12853;3084;1902;831;4180;;;440
"Definitief";"2021";"Soest";22961;5338;12871;2744;1558;450;23945;5118;12986;3094;1927;820;4065;;;410
"Definitief";"2019";"Someren";9870;2085;5986;1056;600;143;9452;1886;5567;1029;676;294;250;;;250
"Definitief";"2020";"Someren";9868;2068;5930;1078;646;146;9500;1865;5584;1044;702;305;250;;;250
"Definitief";"2021";"Someren";9917;2049;5958;1110;649;151;9511;1852;5595;1064;700;300;240;;;220
"Definitief";"2019";"Son en Breugel";8325;1973;4618;834;660;240;8579;1932;4507;950;847;343;330;;;250
"Definitief";"2020";"Son en Breugel";8535;2020;4790;819;670;236;8787;1965;4661;934;845;382;355;;;250
"Definitief";"2021";"Son en Breugel";8632;2032;4867;860;618;255;8920;1992;4786;901;831;410;350;;;240
"Definitief";"2019";"Spijkenisse";;;;;;;;;;;;;;;;
"Definitief";"2020";"Spijkenisse";;;;;;;;;;;;;;;;
"Definitief";"2021";"Spijkenisse";;;;;;;;;;;;;;;;
"Definitief";"2019";"Stadskanaal";15730;3294;8856;2083;1172;325;16059;3151;8558;2171;1524;655;435;;;410
"Definitief";"2020";"Stadskanaal";15643;3225;8808;2063;1213;334;16043;3092;8562;2180;1520;689;440;;;460
"Definitief";"2021";"Stadskanaal";15659;3206;8765;2089;1271;328;16095;3122;8556;2187;1544;686;515;;;480
"Definitief";"2019";"Staphorst";8743;2734;4803;730;367;109;8260;2488;4389;766;448;169;165;;;80
"Definitief";"2020";"Staphorst";8777;2727;4820;753;374;103;8368;2491;4447;805;456;169;185;;;80
"Definitief";"2021";"Staphorst";8857;2729;4868;779;372;109;8404;2480;4478;803;476;167;155;;;80
"Definitief";"2019";"Stede Broec";10912;2559;6104;1448;674;127;10794;2427;5963;1508;675;221;575;;;260
"Definitief";"2020";"Stede Broec";10926;2511;6090;1412;777;136;10800;2376;5952;1501;757;214;560;;;280
"Definitief";"2021";"Stede Broec";10959;2487;6130;1393;819;130;10784;2343;5935;1498;802;206;550;;;220
"Definitief";"2019";"Steenbergen";12845;2514;7886;1526;731;188;12209;2225;7215;1555;809;405;465;;;290
"Definitief";"2020";"Steenbergen";12454;2518;7452;1535;762;187;11962;2183;6952;1552;857;418;470;;;300
"Definitief";"2021";"Steenbergen";12407;2459;7380;1582;790;196;11903;2150;6874;1564;914;401;470;;;270
"Definitief";"2019";"Steenwijkerland";22138;5081;12446;2766;1469;376;21802;4776;11989;2642;1683;712;970;;;480
"Definitief";"2020";"Steenwijkerland";22233;5021;12501;2833;1473;405;21893;4707;12020;2724;1700;742;925;;;550
"Definitief";"2021";"Steenwijkerland";22324;4913;12589;2906;1507;409;22017;4621;12090;2803;1764;739;830;;;520
"Definitief";"2019";"Stein (L.)";12370;2252;6972;1923;1009;214;12591;2114;6974;1936;1111;456;465;;;190
"Definitief";"2020";"Stein (L.)";12376;2231;6895;1968;1048;234;12631;2097;6940;1952;1152;490;475;;;200
"Definitief";"2021";"Stein (L.)";12305;2189;6828;1944;1104;240;12570;2074;6840;1959;1199;498;455;;;210
"Definitief";"2019";"Stichtse Vecht";31461;7506;17979;3771;1770;435;32875;7368;18513;4032;2119;843;3540;;;490
"Definitief";"2020";"Stichtse Vecht";31781;7500;18132;3799;1879;471;33150;7316;18626;4143;2202;863;3635;;;550
"Definitief";"2021";"Stichtse Vecht";31845;7393;18149;3908;1889;506;33263;7239;18675;4177;2299;873;3575;;;520
"Definitief";"2019";"Strijen";;;;;;;;;;;;;;;;
"Definitief";"2020";"Strijen";;;;;;;;;;;;;;;;
"Definitief";"2021";"Strijen";;;;;;;;;;;;;;;;
"Definitief";"2019";"Súdwest-Fryslân";45109;10639;25079;5691;2986;714;44601;10025;24127;5661;3418;1370;1690;;;1250
"Definitief";"2020";"Súdwest-Fryslân";45292;10512;25133;5754;3149;744;44695;9947;24117;5694;3558;1379;1650;;;1300
"Definitief";"2021";"Súdwest-Fryslân";45294;10288;25173;5799;3244;790;44705;9694;24137;5777;3691;1406;1570;;;1330
"Definitief";"2019";"Terneuzen";27141;5554;15326;3659;2047;555;27448;5220;14916;3902;2323;1087;2780;;;660
"Definitief";"2020";"Terneuzen";27065;5447;15269;3643;2117;589;27361;5127;14819;3912;2423;1080;2785;;;670
"Definitief";"2021";"Terneuzen";27137;5350;15377;3611;2195;604;27326;5029;14833;3861;2510;1093;2685;;;660
"Definitief";"2019";"Terschelling";2551;457;1565;330;154;45;2339;420;1321;345;184;69;35;;;50
"Definitief";"2020";"Terschelling";2525;442;1547;321;169;46;2363;427;1318;341;205;72;35;;;50
"Definitief";"2021";"Terschelling";2493;436;1511;326;173;47;2377;415;1335;338;206;83;45;;;50
"Definitief";"2019";"Texel";6726;1309;3787;1054;479;97;6821;1253;3830;1006;532;200;175;;;260
"Definitief";"2020";"Texel";6740;1282;3777;1048;522;111;6835;1226;3808;1036;540;225;175;;;280
"Definitief";"2021";"Texel";6763;1243;3781;1053;567;119;6893;1212;3820;1062;566;233;160;;;300
"Definitief";"2019";"Teylingen";18483;4473;10721;1906;1057;326;18578;4164;10647;1959;1243;565;1160;;;320
"Definitief";"2020";"Teylingen";18656;4434;10799;1983;1104;336;18784;4123;10774;1990;1311;586;1155;;;390
"Definitief";"2021";"Teylingen";18844;4417;10890;2056;1127;354;18947;4070;10877;2086;1306;608;1120;;;410
"Definitief";"2019";"Tholen";12883;3286;7307;1411;704;175;12897;3162;7162;1378;800;395;530;;;260
"Definitief";"2020";"Tholen";12887;3224;7277;1457;747;182;12870;3100;7165;1379;844;382;540;;;280
"Definitief";"2021";"Tholen";13069;3248;7382;1476;796;167;13016;3090;7287;1397;871;371;525;;;280
"Definitief";"2019";"Tiel";20914;4822;12653;2182;1017;240;21064;4637;12431;2337;1146;513;5310;;;660
"Definitief";"2020";"Tiel";21007;4711;12766;2205;1080;245;21152;4576;12471;2377;1198;530;5325;;;670
"Definitief";"2021";"Tiel";20934;4619;12730;2198;1133;254;20986;4487;12308;2435;1239;517;5200;;;670
"Definitief";"2019";"Tilburg";108283;23171;68446;10358;5062;1246;108976;22320;66918;10833;6249;2656;24800;;;3350
"Definitief";"2020";"Tilburg";109487;23017;69326;10530;5274;1340;110302;22354;67830;10977;6422;2719;25145;;;3540
"Definitief";"2021";"Tilburg";110690;23046;70157;10610;5538;1339;111257;22182;68714;11082;6614;2665;24495;;;3650
"Definitief";"2019";"Tubbergen";10868;2715;6270;1180;571;132;10408;2493;5773;1099;705;338;140;;;220
"Definitief";"2020";"Tubbergen";10873;2651;6274;1210;606;132;10402;2420;5804;1112;717;349;130;;;210
"Definitief";"2021";"Tubbergen";10894;2611;6271;1252;621;139;10421;2364;5823;1158;727;349;130;;;200
"Definitief";"2019";"Twenterand";17161;4488;9732;1873;875;193;16631;4131;9142;1876;1041;441;330;;;370
"Definitief";"2020";"Twenterand";17119;4410;9675;1878;953;203;16624;4078;9161;1866;1082;437;310;;;390
"Definitief";"2021";"Twenterand";17112;4302;9707;1898;997;208;16587;4000;9118;1919;1117;433;305;;;370
"Definitief";"2019";"Tynaarlo";16553;4011;8864;2094;1193;391;17145;3833;8941;2228;1443;700;505;;;980
"Definitief";"2020";"Tynaarlo";16694;3996;8904;2155;1233;406;17193;3784;8943;2278;1479;709;535;;;980
"Definitief";"2021";"Tynaarlo";16748;3989;8880;2242;1235;402;17230;3795;8903;2314;1533;685;475;;;930
"Definitief";"2019";"Tytsjerksteradiel";15900;3708;8706;2080;1125;281;15880;3590;8441;2071;1270;508;395;;;520
"Definitief";"2020";"Tytsjerksteradiel";16040;3681;8808;2084;1185;282;16012;3566;8475;2120;1347;504;430;;;560
"Definitief";"2021";"Tytsjerksteradiel";16069;3641;8769;2126;1226;307;15991;3548;8416;2116;1408;503;345;;;590
"Definitief";"2019";"Ubbergen";;;;;;;;;;;;;;;;
"Definitief";"2020";"Ubbergen";;;;;;;;;;;;;;;;
"Definitief";"2021";"Ubbergen";;;;;;;;;;;;;;;;
"Definitief";"2019";"Uden";20715;4563;12031;2481;1278;362;21067;4533;11826;2574;1566;568;2260;;;430
"Definitief";"2020";"Uden";20911;4550;12147;2518;1324;372;21208;4482;11897;2618;1625;586;2270;;;490
"Definitief";"2021";"Uden";20986;4516;12224;2541;1342;363;21305;4464;11912;2667;1661;601;2235;;;450
"Definitief";"2019";"Uitgeest";6820;1707;3955;722;359;77;6708;1502;3963;705;386;152;325;;;50
"Definitief";"2020";"Uitgeest";6891;1667;4014;739;382;89;6775;1477;4036;709;394;159;330;;;50
"Definitief";"2021";"Uitgeest";6849;1631;3996;754;389;79;6783;1459;4022;740;400;162;315;;;50
"Definitief";"2019";"Uithoorn";14509;3504;8572;1370;828;235;14915;3307;8603;1517;1038;450;2020;;;260
"Definitief";"2020";"Uithoorn";14513;3428;8645;1348;847;245;14965;3278;8671;1495;1060;461;2060;;;260
"Definitief";"2021";"Uithoorn";14843;3490;8883;1354;860;256;15363;3404;8909;1498;1078;474;2150;;;250
"Definitief";"2019";"Urk";10520;3932;5699;587;253;49;10256;3744;5435;622;327;128;315;;;240
"Definitief";"2020";"Urk";10664;3949;5792;598;271;54;10367;3746;5511;626;357;127;315;;;250
"Definitief";"2021";"Urk";10764;3904;5915;620;276;49;10463;3764;5558;644;379;118;300;;;250
"Definitief";"2019";"Utrecht (gemeente)";172857;39396;117052;10026;5018;1365;180009;38559;121272;10901;6320;2957;59640;;;3320
"Definitief";"2020";"Utrecht (gemeente)";175395;39786;118826;10277;5095;1411;182202;38950;122759;11094;6492;2907;60155;;;3330
"Definitief";"2021";"Utrecht (gemeente)";176554;39964;119467;10624;5044;1455;182816;38955;123069;11435;6505;2852;58835;;;3230
"Definitief";"2019";"Utrechtse Heuvelrug";24206;5845;13069;2920;1740;632;25309;5379;13187;3264;2300;1179;2065;;;1470
"Definitief";"2020";"Utrechtse Heuvelrug";24301;5767;13145;2962;1790;637;25279;5386;13094;3242;2388;1169;2095;;;1440
"Definitief";"2021";"Utrechtse Heuvelrug";24534;5800;13302;2976;1809;647;25412;5356;13286;3213;2398;1159;2085;;;1400
"Definitief";"2019";"Vaals";5203;954;2946;750;440;113;4889;711;2707;783;507;181;210;;;150
"Definitief";"2020";"Vaals";5184;875;2978;758;453;120;4921;721;2706;787;510;197;215;;;150
"Definitief";"2021";"Vaals";5163;830;2991;747;474;121;4921;702;2701;790;523;205;195;;;150
"Definitief";"2019";"Valkenburg aan de Geul";8116;1384;4567;1274;704;187;8354;1278;4505;1297;873;401;275;;;350
"Definitief";"2020";"Valkenburg aan de Geul";8049;1342;4538;1248;727;194;8318;1253;4447;1308;905;405;285;;;340
"Definitief";"2021";"Valkenburg aan de Geul";8066;1313;4510;1260;771;212;8299;1240;4445;1273;935;406;235;;;360
"Definitief";"2019";"Valkenswaard";15294;3040;8655;2068;1226;305;15616;2848;8578;2169;1423;598;625;;;340
"Definitief";"2020";"Valkenswaard";15496;3015;8790;2079;1277;335;15697;2816;8623;2175;1472;611;630;;;350
"Definitief";"2021";"Valkenswaard";15483;2988;8749;2091;1313;342;15738;2802;8643;2149;1514;630;620;;;340
"Definitief";"2019";"Veendam";13685;2998;7865;1771;827;224;13806;2829;7626;1850;1072;429;1515;;;310
"Definitief";"2020";"Veendam";13629;2939;7803;1778;880;229;13755;2808;7581;1840;1099;427;1525;;;300
"Definitief";"2021";"Veendam";13700;2923;7834;1787;913;243;13717;2746;7523;1879;1120;449;1510;;;320
"Definitief";"2019";"Veenendaal";32351;8522;18584;3289;1545;411;33238;8061;18726;3526;2057;868;5675;;;750
"Definitief";"2020";"Veenendaal";32858;8542;18849;3405;1638;424;33635;8101;18924;3647;2081;882;5740;;;780
"Definitief";"2021";"Veenendaal";33128;8491;19020;3474;1698;445;33784;8050;19013;3737;2110;874;5585;;;820
"Definitief";"2019";"Veere";10893;2367;5779;1656;847;244;10942;2241;5681;1681;924;415;220;;;330
"Definitief";"2020";"Veere";10917;2329;5766;1672;901;249;10963;2198;5665;1702;975;423;220;;;340
"Definitief";"2021";"Veere";10942;2329;5712;1726;912;263;11011;2192;5653;1732;991;443;205;;;320
"Definitief";"2019";"Veghel";;;;;;;;;;;;;;;;
"Definitief";"2020";"Veghel";;;;;;;;;;;;;;;;
"Definitief";"2021";"Veghel";;;;;;;;;;;;;;;;
"Definitief";"2019";"Veldhoven";22652;4939;13248;2642;1451;372;22685;4640;12894;2686;1759;706;1210;;;670
"Definitief";"2020";"Veldhoven";22760;4922;13243;2714;1483;398;22706;4582;12875;2753;1775;721;1310;;;710
"Definitief";"2021";"Veldhoven";22782;4865;13223;2738;1541;415;22718;4530;12930;2720;1808;730;1305;;;680
"Definitief";"2019";"Velsen";33912;7505;20096;3762;1904;645;34436;7235;19796;3807;2324;1274;3530;;;820
"Definitief";"2020";"Velsen";34090;7467;20173;3857;1957;636;34558;7175;19867;3889;2354;1273;3620;;;820
"Definitief";"2021";"Velsen";34099;7389;20114;3974;1986;636;34518;7019;19892;3982;2390;1235;3470;;;800
"Definitief";"2019";"Venlo";50626;10440;30069;6260;3027;830;50977;9970;29358;6113;3828;1708;8930;;;1120
"Definitief";"2020";"Venlo";50752;10355;29987;6405;3132;873;51050;9873;29306;6286;3834;1751;8910;;;1120
"Definitief";"2021";"Venlo";50888;10223;30068;6505;3217;875;51100;9787;29248;6408;3915;1742;8685;;;1020
"Definitief";"2019";"Venray";22033;4723;12976;2683;1340;311;21293;4451;12080;2601;1612;549;2720;;;820
"Definitief";"2020";"Venray";22202;4622;13106;2727;1406;341;21412;4391;12132;2652;1666;571;2730;;;870
"Definitief";"2021";"Venray";22254;4497;13190;2763;1468;336;21459;4284;12168;2696;1715;596;2590;;;900
"Definitief";"2019";"Vianen";;;;;;;;;;;;;;;;
"Definitief";"2020";"Vianen";;;;;;;;;;;;;;;;
"Definitief";"2021";"Vianen";;;;;;;;;;;;;;;;
"Definitief";"2019";"Vijfheerenlanden";27566;6736;15742;3133;1563;392;28146;6484;15650;3304;1881;827;4275;;;760
"Definitief";"2020";"Vijfheerenlanden";28163;6838;16055;3124;1718;428;28648;6501;15985;3379;1969;814;4465;;;810
"Definitief";"2021";"Vijfheerenlanden";28652;6904;16328;3202;1788;430;29177;6559;16346;3405;2041;826;4500;;;800
"Definitief";"2019";"Vlaardingen";35278;7932;20483;4008;2162;693;37126;7516;21067;4366;2726;1451;11040;;;1040
"Definitief";"2020";"Vlaardingen";35707;7950;20819;4047;2192;699;37690;7645;21417;4404;2793;1431;11470;;;1190
"Definitief";"2021";"Vlaardingen";35930;8012;20881;4161;2193;683;37994;7722;21593;4496;2750;1433;11510;;;1070
"Definitief";"2019";"Vlagtwedde";;;;;;;;;;;;;;;;
"Definitief";"2020";"Vlagtwedde";;;;;;;;;;;;;;;;
"Definitief";"2021";"Vlagtwedde";;;;;;;;;;;;;;;;
"Definitief";"2019";"Vlieland";581;96;388;61;32;4;557;93;349;68;38;9;5;;;10
"Definitief";"2020";"Vlieland";583;94;391;66;28;4;572;87;366;69;39;11;0;;;0
"Definitief";"2021";"Vlieland";596;100;397;65;29;5;598;77;402;66;41;12;0;;;10
"Definitief";"2019";"Vlissingen";22088;4573;12776;2856;1442;441;22283;4299;12391;3004;1735;854;3575;;;570
"Definitief";"2020";"Vlissingen";22103;4489;12758;2877;1538;441;22257;4235;12286;3070;1792;874;3580;;;580
"Definitief";"2021";"Vlissingen";22114;4410;12705;2936;1605;458;22244;4183;12245;3093;1848;875;3450;;;550
"Definitief";"2019";"Vlist";;;;;;;;;;;;;;;;
"Definitief";"2020";"Vlist";;;;;;;;;;;;;;;;
"Definitief";"2021";"Vlist";;;;;;;;;;;;;;;;
"Definitief";"2019";"Voerendaal";6139;1209;3362;921;521;126;6313;1172;3400;926;599;216;195;;;60
"Definitief";"2020";"Voerendaal";6137;1211;3329;917;543;137;6338;1160;3404;925;620;229;205;;;100
"Definitief";"2021";"Voerendaal";6117;1218;3274;939;546;140;6349;1133;3413;920;637;246;190;;;110
"Definitief";"2019";"Voorschoten";12282;3084;6562;1523;793;320;13197;2956;6976;1591;1094;580;1225;;;270
"Definitief";"2020";"Voorschoten";12328;3084;6558;1527;845;314;13268;2984;6994;1598;1130;562;1210;;;310
"Definitief";"2021";"Voorschoten";12390;3075;6579;1554;869;313;13260;2951;6996;1634;1116;563;1175;;;300
"Definitief";"2019";"Voorst";12184;2773;6694;1698;797;222;12233;2616;6626;1587;970;434;515;;;740
"Definitief";"2020";"Voorst";12287;2818;6663;1748;810;248;12265;2607;6621;1633;972;432;475;;;710
"Definitief";"2021";"Voorst";12408;2844;6664;1801;857;242;12382;2585;6658;1705;1003;431;470;;;720
"Definitief";"2019";"Vught";13167;3177;7554;1480;704;252;13229;2923;7268;1567;959;512;630;;;770
"Definitief";"2020";"Vught";13281;3232;7544;1523;732;250;13277;2914;7259;1601;976;527;655;;;760
"Definitief";"2021";"Vught";15755;3771;8867;1903;933;281;15914;3439;8690;1980;1192;613;705;;;780
"Definitief";"2019";"Waadhoeke";23359;5310;13272;2995;1452;330;22680;5063;12497;2891;1572;657;795;;;640
"Definitief";"2020";"Waadhoeke";23423;5218;13284;3063;1505;353;22667;4992;12421;2959;1635;660;730;;;640
"Definitief";"2021";"Waadhoeke";23436;5140;13216;3130;1564;386;22713;4913;12411;3035;1679;675;705;;;650
"Definitief";"2019";"Waalre";8543;2102;4559;1053;623;206;8704;1834;4608;1112;786;364;425;;;70
"Definitief";"2020";"Waalre";8681;2120;4635;1053;657;216;8775;1858;4664;1085;805;363;460;;;70
"Definitief";"2021";"Waalre";8732;2094;4705;1035;662;236;8812;1880;4656;1072;825;379;480;;;90
"Definitief";"2019";"Waalwijk";24042;5203;14136;2902;1459;342;24198;4957;13808;2964;1793;676;2900;;;480
"Definitief";"2020";"Waalwijk";24239;5166;14248;2943;1509;373;24398;4943;13881;3004;1903;667;2940;;;520
"Definitief";"2021";"Waalwijk";24343;5160;14352;2889;1577;365;24472;4881;13941;3039;1922;689;2830;;;490
"Definitief";"2019";"Waddinxveen";14058;3393;8060;1601;773;231;14258;3289;7987;1627;972;383;1800;;;260
"Definitief";"2020";"Waddinxveen";14500;3520;8309;1645;766;260;14791;3452;8262;1683;991;403;1870;;;260
"Definitief";"2021";"Waddinxveen";15117;3677;8703;1676;794;267;15362;3574;8635;1748;992;413;1955;;;260
"Definitief";"2019";"Wageningen";18668;3664;12261;1659;819;265;20106;3550;13050;1810;1103;593;1340;;;640
"Definitief";"2020";"Wageningen";19106;3692;12561;1715;865;273;20558;3665;13350;1829;1125;589;1440;;;650
"Definitief";"2021";"Wageningen";19129;3663;12549;1757;877;283;20506;3632;13237;1857;1206;574;1445;;;700
"Definitief";"2019";"Wassenaar";12405;3192;6250;1570;1029;364;13806;3164;6896;1715;1276;755;995;;;370
